,originalfile,renamedfile,samplenumber,prompt
1140,DR7/MKJL0/SX380.WAV,sample1141.WAV,sample1141,SX380
1141,DR7/MKJL0/SI1730.WAV,sample1142.WAV,sample1142,SI1730
1142,DR7/MKJL0/SA2.WAV,sample1143.WAV,sample1143,SA2
1143,DR7/MKJL0/SX200.WAV,sample1144.WAV,sample1144,SX200
1144,DR7/MKJL0/SA1.WAV,sample1145.WAV,sample1145,SA1
1145,DR7/MKJL0/SX290.WAV,sample1146.WAV,sample1146,SX290
1146,DR7/MKJL0/SX110.WAV,sample1147.WAV,sample1147,SX110
1147,DR7/MKJL0/SI1100.WAV,sample1148.WAV,sample1148,SI1100
1148,DR7/MKJL0/SI470.WAV,sample1149.WAV,sample1149,SI470
1149,DR7/MKJL0/SX20.WAV,sample1150.WAV,sample1150,SX20
1150,DR7/MKDR0/SI643.WAV,sample1151.WAV,sample1151,SI643
1151,DR7/MKDR0/SX13.WAV,sample1152.WAV,sample1152,SX13
1152,DR7/MKDR0/SA2.WAV,sample1153.WAV,sample1153,SA2
1153,DR7/MKDR0/SI1273.WAV,sample1154.WAV,sample1154,SI1273
1154,DR7/MKDR0/SA1.WAV,sample1155.WAV,sample1155,SA1
1155,DR7/MKDR0/SX103.WAV,sample1156.WAV,sample1156,SX103
1156,DR7/MKDR0/SX283.WAV,sample1157.WAV,sample1157,SX283
1157,DR7/MKDR0/SX373.WAV,sample1158.WAV,sample1158,SX373
1158,DR7/MKDR0/SX193.WAV,sample1159.WAV,sample1159,SX193
1159,DR7/MKDR0/SI1903.WAV,sample1160.WAV,sample1160,SI1903
1160,DR7/MPAB0/SX408.WAV,sample1161.WAV,sample1161,SX408
1161,DR7/MPAB0/SX318.WAV,sample1162.WAV,sample1162,SX318
1162,DR7/MPAB0/SI1128.WAV,sample1163.WAV,sample1163,SI1128
1163,DR7/MPAB0/SI1103.WAV,sample1164.WAV,sample1164,SI1103
1164,DR7/MPAB0/SA2.WAV,sample1165.WAV,sample1165,SA2
1165,DR7/MPAB0/SA1.WAV,sample1166.WAV,sample1166,SA1
1166,DR7/MPAB0/SI498.WAV,sample1167.WAV,sample1167,SI498
1167,DR7/MPAB0/SX48.WAV,sample1168.WAV,sample1168,SX48
1168,DR7/MPAB0/SX138.WAV,sample1169.WAV,sample1169,SX138
1169,DR7/MPAB0/SX228.WAV,sample1170.WAV,sample1170,SX228
1170,DR7/MRMS1/SX407.WAV,sample1171.WAV,sample1171,SX407
1171,DR7/MRMS1/SI1487.WAV,sample1172.WAV,sample1172,SI1487
1172,DR7/MRMS1/SX137.WAV,sample1173.WAV,sample1173,SX137
1173,DR7/MRMS1/SA2.WAV,sample1174.WAV,sample1174,SA2
1174,DR7/MRMS1/SX317.WAV,sample1175.WAV,sample1175,SX317
1175,DR7/MRMS1/SA1.WAV,sample1176.WAV,sample1176,SA1
1176,DR7/MRMS1/SX47.WAV,sample1177.WAV,sample1177,SX47
1177,DR7/MRMS1/SI2117.WAV,sample1178.WAV,sample1178,SI2117
1178,DR7/MRMS1/SX227.WAV,sample1179.WAV,sample1179,SX227
1179,DR7/MRMS1/SI857.WAV,sample1180.WAV,sample1180,SI857
1180,DR7/FMML0/SI1040.WAV,sample1181.WAV,sample1181,SI1040
1181,DR7/FMML0/SI2300.WAV,sample1182.WAV,sample1182,SI2300
1182,DR7/FMML0/SX230.WAV,sample1183.WAV,sample1183,SX230
1183,DR7/FMML0/SX50.WAV,sample1184.WAV,sample1184,SX50
1184,DR7/FMML0/SX320.WAV,sample1185.WAV,sample1185,SX320
1185,DR7/FMML0/SA2.WAV,sample1186.WAV,sample1186,SA2
1186,DR7/FMML0/SA1.WAV,sample1187.WAV,sample1187,SA1
1187,DR7/FMML0/SX410.WAV,sample1188.WAV,sample1188,SX410
1188,DR7/FMML0/SI1670.WAV,sample1189.WAV,sample1189,SI1670
1189,DR7/FMML0/SX140.WAV,sample1190.WAV,sample1190,SX140
1190,DR7/FDHC0/SI929.WAV,sample1191.WAV,sample1191,SI929
1191,DR7/FDHC0/SX29.WAV,sample1192.WAV,sample1192,SX29
1192,DR7/FDHC0/SX209.WAV,sample1193.WAV,sample1193,SX209
1193,DR7/FDHC0/SA2.WAV,sample1194.WAV,sample1194,SA2
1194,DR7/FDHC0/SA1.WAV,sample1195.WAV,sample1195,SA1
1195,DR7/FDHC0/SX299.WAV,sample1196.WAV,sample1196,SX299
1196,DR7/FDHC0/SI1559.WAV,sample1197.WAV,sample1197,SI1559
1197,DR7/FDHC0/SI2189.WAV,sample1198.WAV,sample1198,SI2189
1198,DR7/FDHC0/SX119.WAV,sample1199.WAV,sample1199,SX119
1199,DR7/FDHC0/SX389.WAV,sample1200.WAV,sample1200,SX389
1200,DR7/FSXA0/SX28.WAV,sample1201.WAV,sample1201,SX28
1201,DR7/FSXA0/SX298.WAV,sample1202.WAV,sample1202,SX298
1202,DR7/FSXA0/SI478.WAV,sample1203.WAV,sample1203,SI478
1203,DR7/FSXA0/SA2.WAV,sample1204.WAV,sample1204,SA2
1204,DR7/FSXA0/SI1108.WAV,sample1205.WAV,sample1205,SI1108
1205,DR7/FSXA0/SA1.WAV,sample1206.WAV,sample1206,SA1
1206,DR7/FSXA0/SI1846.WAV,sample1207.WAV,sample1207,SI1846
1207,DR7/FSXA0/SX388.WAV,sample1208.WAV,sample1208,SX388
1208,DR7/FSXA0/SX208.WAV,sample1209.WAV,sample1209,SX208
1209,DR7/FSXA0/SX118.WAV,sample1210.WAV,sample1210,SX118
1210,DR7/MDLF0/SI953.WAV,sample1211.WAV,sample1211,SI953
1211,DR7/MDLF0/SA2.WAV,sample1212.WAV,sample1212,SA2
1212,DR7/MDLF0/SA1.WAV,sample1213.WAV,sample1213,SA1
1213,DR7/MDLF0/SI2213.WAV,sample1214.WAV,sample1214,SI2213
1214,DR7/MDLF0/SX143.WAV,sample1215.WAV,sample1215,SX143
1215,DR7/MDLF0/SI1583.WAV,sample1216.WAV,sample1216,SI1583
1216,DR7/MDLF0/SX233.WAV,sample1217.WAV,sample1217,SX233
1217,DR7/MDLF0/SX53.WAV,sample1218.WAV,sample1218,SX53
1218,DR7/MDLF0/SX323.WAV,sample1219.WAV,sample1219,SX323
1219,DR7/MDLF0/SX413.WAV,sample1220.WAV,sample1220,SX413
1220,DR7/MTWH0/SX380.WAV,sample1221.WAV,sample1221,SX380
1221,DR7/MTWH0/SI1190.WAV,sample1222.WAV,sample1222,SI1190
1222,DR7/MTWH0/SA2.WAV,sample1223.WAV,sample1223,SA2
1223,DR7/MTWH0/SX200.WAV,sample1224.WAV,sample1224,SX200
1224,DR7/MTWH0/SA1.WAV,sample1225.WAV,sample1225,SA1
1225,DR7/MTWH0/SX290.WAV,sample1226.WAV,sample1226,SX290
1226,DR7/MTWH0/SX110.WAV,sample1227.WAV,sample1227,SX110
1227,DR7/MTWH0/SI1820.WAV,sample1228.WAV,sample1228,SI1820
1228,DR7/MTWH0/SI1629.WAV,sample1229.WAV,sample1229,SI1629
1229,DR7/MTWH0/SX20.WAV,sample1230.WAV,sample1230,SX20
1230,DR7/MRJM4/SI859.WAV,sample1231.WAV,sample1231,SI859
1231,DR7/MRJM4/SX319.WAV,sample1232.WAV,sample1232,SX319
1232,DR7/MRJM4/SI1489.WAV,sample1233.WAV,sample1233,SI1489
1233,DR7/MRJM4/SA2.WAV,sample1234.WAV,sample1234,SA2
1234,DR7/MRJM4/SX49.WAV,sample1235.WAV,sample1235,SX49
1235,DR7/MRJM4/SA1.WAV,sample1236.WAV,sample1236,SA1
1236,DR7/MRJM4/SX409.WAV,sample1237.WAV,sample1237,SX409
1237,DR7/MRJM4/SX139.WAV,sample1238.WAV,sample1238,SX139
1238,DR7/MRJM4/SX229.WAV,sample1239.WAV,sample1239,SX229
1239,DR7/MRJM4/SI2119.WAV,sample1240.WAV,sample1240,SI2119
1240,DR7/FLAS0/SI1488.WAV,sample1241.WAV,sample1241,SI1488
1241,DR7/FLAS0/SI1026.WAV,sample1242.WAV,sample1242,SI1026
1242,DR7/FLAS0/SX408.WAV,sample1243.WAV,sample1243,SX408
1243,DR7/FLAS0/SX318.WAV,sample1244.WAV,sample1244,SX318
1244,DR7/FLAS0/SA2.WAV,sample1245.WAV,sample1245,SA2
1245,DR7/FLAS0/SA1.WAV,sample1246.WAV,sample1246,SA1
1246,DR7/FLAS0/SX48.WAV,sample1247.WAV,sample1247,SX48
1247,DR7/FLAS0/SX138.WAV,sample1248.WAV,sample1248,SX138
1248,DR7/FLAS0/SX228.WAV,sample1249.WAV,sample1249,SX228
1249,DR7/FLAS0/SI858.WAV,sample1250.WAV,sample1250,SI858
1250,DR7/MRCS0/SI593.WAV,sample1251.WAV,sample1251,SI593
1251,DR7/MRCS0/SI1223.WAV,sample1252.WAV,sample1252,SI1223
1252,DR7/MRCS0/SI1853.WAV,sample1253.WAV,sample1253,SI1853
1253,DR7/MRCS0/SA2.WAV,sample1254.WAV,sample1254,SA2
1254,DR7/MRCS0/SA1.WAV,sample1255.WAV,sample1255,SA1
1255,DR7/MRCS0/SX143.WAV,sample1256.WAV,sample1256,SX143
1256,DR7/MRCS0/SX233.WAV,sample1257.WAV,sample1257,SX233
1257,DR7/MRCS0/SX53.WAV,sample1258.WAV,sample1258,SX53
1258,DR7/MRCS0/SX323.WAV,sample1259.WAV,sample1259,SX323
1259,DR7/MRCS0/SX413.WAV,sample1260.WAV,sample1260,SX413
1260,DR7/MGRT0/SX190.WAV,sample1261.WAV,sample1261,SX190
1261,DR7/MGRT0/SI820.WAV,sample1262.WAV,sample1262,SI820
1262,DR7/MGRT0/SX100.WAV,sample1263.WAV,sample1263,SX100
1263,DR7/MGRT0/SX280.WAV,sample1264.WAV,sample1264,SX280
1264,DR7/MGRT0/SA2.WAV,sample1265.WAV,sample1265,SA2
1265,DR7/MGRT0/SA1.WAV,sample1266.WAV,sample1266,SA1
1266,DR7/MGRT0/SX10.WAV,sample1267.WAV,sample1267,SX10
1267,DR7/MGRT0/SX370.WAV,sample1268.WAV,sample1268,SX370
1268,DR7/MGRT0/SI2080.WAV,sample1269.WAV,sample1269,SI2080
1269,DR7/MGRT0/SI1450.WAV,sample1270.WAV,sample1270,SI1450
1270,DR7/MNJM0/SX230.WAV,sample1271.WAV,sample1271,SX230
1271,DR7/MNJM0/SX50.WAV,sample1272.WAV,sample1272,SX50
1272,DR7/MNJM0/SX320.WAV,sample1273.WAV,sample1273,SX320
1273,DR7/MNJM0/SI2210.WAV,sample1274.WAV,sample1274,SI2210
1274,DR7/MNJM0/SA2.WAV,sample1275.WAV,sample1275,SA2
1275,DR7/MNJM0/SA1.WAV,sample1276.WAV,sample1276,SA1
1276,DR7/MNJM0/SX410.WAV,sample1277.WAV,sample1277,SX410
1277,DR7/MNJM0/SX140.WAV,sample1278.WAV,sample1278,SX140
1278,DR7/MNJM0/SI1580.WAV,sample1279.WAV,sample1279,SI1580
1279,DR7/MNJM0/SI950.WAV,sample1280.WAV,sample1280,SI950
1280,DR7/MRPC0/SX313.WAV,sample1281.WAV,sample1281,SX313
1281,DR7/MRPC0/SX223.WAV,sample1282.WAV,sample1282,SX223
1282,DR7/MRPC0/SI933.WAV,sample1283.WAV,sample1283,SI933
1283,DR7/MRPC0/SA2.WAV,sample1284.WAV,sample1284,SA2
1284,DR7/MRPC0/SI493.WAV,sample1285.WAV,sample1285,SI493
1285,DR7/MRPC0/SA1.WAV,sample1286.WAV,sample1286,SA1
1286,DR7/MRPC0/SX43.WAV,sample1287.WAV,sample1287,SX43
1287,DR7/MRPC0/SI1753.WAV,sample1288.WAV,sample1288,SI1753
1288,DR7/MRPC0/SX403.WAV,sample1289.WAV,sample1289,SX403
1289,DR7/MRPC0/SX133.WAV,sample1290.WAV,sample1290,SX133
1290,DR5/MDWA0/SX275.WAV,sample1291.WAV,sample1291,SX275
1291,DR5/MDWA0/SX185.WAV,sample1292.WAV,sample1292,SX185
1292,DR5/MDWA0/SX5.WAV,sample1293.WAV,sample1293,SX5
1293,DR5/MDWA0/SA2.WAV,sample1294.WAV,sample1294,SA2
1294,DR5/MDWA0/SA1.WAV,sample1295.WAV,sample1295,SA1
1295,DR5/MDWA0/SX95.WAV,sample1296.WAV,sample1296,SX95
1296,DR5/MDWA0/SI1146.WAV,sample1297.WAV,sample1297,SI1146
1297,DR5/MDWA0/SI1445.WAV,sample1298.WAV,sample1298,SI1445
1298,DR5/MDWA0/SI519.WAV,sample1299.WAV,sample1299,SI519
1299,DR5/MDWA0/SX365.WAV,sample1300.WAV,sample1300,SX365
1300,DR5/FMAH0/SI1919.WAV,sample1301.WAV,sample1301,SI1919
1301,DR5/FMAH0/SI659.WAV,sample1302.WAV,sample1302,SI659
1302,DR5/FMAH0/SX29.WAV,sample1303.WAV,sample1303,SX29
1303,DR5/FMAH0/SI1289.WAV,sample1304.WAV,sample1304,SI1289
1304,DR5/FMAH0/SX209.WAV,sample1305.WAV,sample1305,SX209
1305,DR5/FMAH0/SA2.WAV,sample1306.WAV,sample1306,SA2
1306,DR5/FMAH0/SA1.WAV,sample1307.WAV,sample1307,SA1
1307,DR5/FMAH0/SX299.WAV,sample1308.WAV,sample1308,SX299
1308,DR5/FMAH0/SX119.WAV,sample1309.WAV,sample1309,SX119
1309,DR5/FMAH0/SX389.WAV,sample1310.WAV,sample1310,SX389
1310,DR5/FAWF0/SX190.WAV,sample1311.WAV,sample1311,SX190
1311,DR5/FAWF0/SX100.WAV,sample1312.WAV,sample1312,SX100
1312,DR5/FAWF0/SX280.WAV,sample1313.WAV,sample1313,SX280
1313,DR5/FAWF0/SI2260.WAV,sample1314.WAV,sample1314,SI2260
1314,DR5/FAWF0/SI1000.WAV,sample1315.WAV,sample1315,SI1000
1315,DR5/FAWF0/SA2.WAV,sample1316.WAV,sample1316,SA2
1316,DR5/FAWF0/SA1.WAV,sample1317.WAV,sample1317,SA1
1317,DR5/FAWF0/SX10.WAV,sample1318.WAV,sample1318,SX10
1318,DR5/FAWF0/SX370.WAV,sample1319.WAV,sample1319,SX370
1319,DR5/FAWF0/SI1630.WAV,sample1320.WAV,sample1320,SI1630
1320,DR5/MRRK0/SX28.WAV,sample1321.WAV,sample1321,SX28
1321,DR5/MRRK0/SI1288.WAV,sample1322.WAV,sample1322,SI1288
1322,DR5/MRRK0/SX298.WAV,sample1323.WAV,sample1323,SX298
1323,DR5/MRRK0/SA2.WAV,sample1324.WAV,sample1324,SA2
1324,DR5/MRRK0/SA1.WAV,sample1325.WAV,sample1325,SA1
1325,DR5/MRRK0/SI1918.WAV,sample1326.WAV,sample1326,SI1918
1326,DR5/MRRK0/SX388.WAV,sample1327.WAV,sample1327,SX388
1327,DR5/MRRK0/SX208.WAV,sample1328.WAV,sample1328,SX208
1328,DR5/MRRK0/SX118.WAV,sample1329.WAV,sample1329,SX118
1329,DR5/MRRK0/SI1716.WAV,sample1330.WAV,sample1330,SI1716
1330,DR5/FGMD0/SI2107.WAV,sample1331.WAV,sample1331,SI2107
1331,DR5/FGMD0/SI683.WAV,sample1332.WAV,sample1332,SI683
1332,DR5/FGMD0/SA2.WAV,sample1333.WAV,sample1333,SA2
1333,DR5/FGMD0/SA1.WAV,sample1334.WAV,sample1334,SA1
1334,DR5/FGMD0/SX143.WAV,sample1335.WAV,sample1335,SX143
1335,DR5/FGMD0/SI1943.WAV,sample1336.WAV,sample1336,SI1943
1336,DR5/FGMD0/SX233.WAV,sample1337.WAV,sample1337,SX233
1337,DR5/FGMD0/SX53.WAV,sample1338.WAV,sample1338,SX53
1338,DR5/FGMD0/SX323.WAV,sample1339.WAV,sample1339,SX323
1339,DR5/FGMD0/SX413.WAV,sample1340.WAV,sample1340,SX413
1340,DR5/MCMB0/SX278.WAV,sample1341.WAV,sample1341,SX278
1341,DR5/MCMB0/SA2.WAV,sample1342.WAV,sample1342,SA2
1342,DR5/MCMB0/SI1268.WAV,sample1343.WAV,sample1343,SI1268
1343,DR5/MCMB0/SX368.WAV,sample1344.WAV,sample1344,SX368
1344,DR5/MCMB0/SA1.WAV,sample1345.WAV,sample1345,SA1
1345,DR5/MCMB0/SI638.WAV,sample1346.WAV,sample1346,SI638
1346,DR5/MCMB0/SI1898.WAV,sample1347.WAV,sample1347,SI1898
1347,DR5/MCMB0/SX98.WAV,sample1348.WAV,sample1348,SX98
1348,DR5/MCMB0/SX188.WAV,sample1349.WAV,sample1349,SX188
1349,DR5/MCMB0/SX8.WAV,sample1350.WAV,sample1350,SX8
1350,DR5/FUTB0/SI1834.WAV,sample1351.WAV,sample1351,SI1834
1351,DR5/FUTB0/SI1330.WAV,sample1352.WAV,sample1352,SI1330
1352,DR5/FUTB0/SX394.WAV,sample1353.WAV,sample1353,SX394
1353,DR5/FUTB0/SX304.WAV,sample1354.WAV,sample1354,SX304
1354,DR5/FUTB0/SA2.WAV,sample1355.WAV,sample1355,SA2
1355,DR5/FUTB0/SA1.WAV,sample1356.WAV,sample1356,SA1
1356,DR5/FUTB0/SX34.WAV,sample1357.WAV,sample1357,SX34
1357,DR5/FUTB0/SX214.WAV,sample1358.WAV,sample1358,SX214
1358,DR5/FUTB0/SX124.WAV,sample1359.WAV,sample1359,SX124
1359,DR5/FUTB0/SI1204.WAV,sample1360.WAV,sample1360,SI1204
1360,DR5/FASW0/SX380.WAV,sample1361.WAV,sample1361,SX380
1361,DR5/FASW0/SA2.WAV,sample1362.WAV,sample1362,SA2
1362,DR5/FASW0/SX200.WAV,sample1363.WAV,sample1363,SX200
1363,DR5/FASW0/SA1.WAV,sample1364.WAV,sample1364,SA1
1364,DR5/FASW0/SX290.WAV,sample1365.WAV,sample1365,SX290
1365,DR5/FASW0/SX110.WAV,sample1366.WAV,sample1366,SX110
1366,DR5/FASW0/SI1550.WAV,sample1367.WAV,sample1367,SI1550
1367,DR5/FASW0/SI920.WAV,sample1368.WAV,sample1368,SI920
1368,DR5/FASW0/SI2180.WAV,sample1369.WAV,sample1369,SI2180
1369,DR5/FASW0/SX20.WAV,sample1370.WAV,sample1370,SX20
1370,DR5/FHES0/SX29.WAV,sample1371.WAV,sample1371,SX29
1371,DR5/FHES0/SX209.WAV,sample1372.WAV,sample1372,SX209
1372,DR5/FHES0/SI479.WAV,sample1373.WAV,sample1373,SI479
1373,DR5/FHES0/SA2.WAV,sample1374.WAV,sample1374,SA2
1374,DR5/FHES0/SA1.WAV,sample1375.WAV,sample1375,SA1
1375,DR5/FHES0/SX299.WAV,sample1376.WAV,sample1376,SX299
1376,DR5/FHES0/SI1739.WAV,sample1377.WAV,sample1377,SI1739
1377,DR5/FHES0/SX119.WAV,sample1378.WAV,sample1378,SX119
1378,DR5/FHES0/SI1109.WAV,sample1379.WAV,sample1379,SI1109
1379,DR5/FHES0/SX389.WAV,sample1380.WAV,sample1380,SX389
1380,DR5/MCRC0/SI1722.WAV,sample1381.WAV,sample1381,SI1722
1381,DR5/MCRC0/SX12.WAV,sample1382.WAV,sample1382,SX12
1382,DR5/MCRC0/SI1092.WAV,sample1383.WAV,sample1383,SI1092
1383,DR5/MCRC0/SA2.WAV,sample1384.WAV,sample1384,SA2
1384,DR5/MCRC0/SA1.WAV,sample1385.WAV,sample1385,SA1
1385,DR5/MCRC0/SX282.WAV,sample1386.WAV,sample1386,SX282
1386,DR5/MCRC0/SX102.WAV,sample1387.WAV,sample1387,SX102
1387,DR5/MCRC0/SX192.WAV,sample1388.WAV,sample1388,SX192
1388,DR5/MCRC0/SX372.WAV,sample1389.WAV,sample1389,SX372
1389,DR5/MCRC0/SI462.WAV,sample1390.WAV,sample1390,SI462
1390,DR5/MLIH0/SI553.WAV,sample1391.WAV,sample1391,SI553
1391,DR5/MLIH0/SX13.WAV,sample1392.WAV,sample1392,SX13
1392,DR5/MLIH0/SI1813.WAV,sample1393.WAV,sample1393,SI1813
1393,DR5/MLIH0/SA2.WAV,sample1394.WAV,sample1394,SA2
1394,DR5/MLIH0/SA1.WAV,sample1395.WAV,sample1395,SA1
1395,DR5/MLIH0/SX103.WAV,sample1396.WAV,sample1396,SX103
1396,DR5/MLIH0/SX283.WAV,sample1397.WAV,sample1397,SX283
1397,DR5/MLIH0/SX373.WAV,sample1398.WAV,sample1398,SX373
1398,DR5/MLIH0/SI1183.WAV,sample1399.WAV,sample1399,SI1183
1399,DR5/MLIH0/SX193.WAV,sample1400.WAV,sample1400,SX193
1400,DR5/MRJM3/SX278.WAV,sample1401.WAV,sample1401,SX278
1401,DR5/MRJM3/SA2.WAV,sample1402.WAV,sample1402,SA2
1402,DR5/MRJM3/SX368.WAV,sample1403.WAV,sample1403,SX368
1403,DR5/MRJM3/SA1.WAV,sample1404.WAV,sample1404,SA1
1404,DR5/MRJM3/SI2078.WAV,sample1405.WAV,sample1405,SI2078
1405,DR5/MRJM3/SI1809.WAV,sample1406.WAV,sample1406,SI1809
1406,DR5/MRJM3/SI1448.WAV,sample1407.WAV,sample1407,SI1448
1407,DR5/MRJM3/SX98.WAV,sample1408.WAV,sample1408,SX98
1408,DR5/MRJM3/SX188.WAV,sample1409.WAV,sample1409,SX188
1409,DR5/MRJM3/SX8.WAV,sample1410.WAV,sample1410,SX8
1410,DR5/FHEW0/SX313.WAV,sample1411.WAV,sample1411,SX313
1411,DR5/FHEW0/SX223.WAV,sample1412.WAV,sample1412,SX223
1412,DR5/FHEW0/SA2.WAV,sample1413.WAV,sample1413,SA2
1413,DR5/FHEW0/SA1.WAV,sample1414.WAV,sample1414,SA1
1414,DR5/FHEW0/SX43.WAV,sample1415.WAV,sample1415,SX43
1415,DR5/FHEW0/SI763.WAV,sample1416.WAV,sample1416,SI763
1416,DR5/FHEW0/SI2023.WAV,sample1417.WAV,sample1417,SI2023
1417,DR5/FHEW0/SI690.WAV,sample1418.WAV,sample1418,SI690
1418,DR5/FHEW0/SX403.WAV,sample1419.WAV,sample1419,SX403
1419,DR5/FHEW0/SX133.WAV,sample1420.WAV,sample1420,SX133
1420,DR5/FJCS0/SI1833.WAV,sample1421.WAV,sample1421,SI1833
1421,DR5/FJCS0/SI1939.WAV,sample1422.WAV,sample1422,SI1939
1422,DR5/FJCS0/SX319.WAV,sample1423.WAV,sample1423,SX319
1423,DR5/FJCS0/SA2.WAV,sample1424.WAV,sample1424,SA2
1424,DR5/FJCS0/SX49.WAV,sample1425.WAV,sample1425,SX49
1425,DR5/FJCS0/SI1309.WAV,sample1426.WAV,sample1426,SI1309
1426,DR5/FJCS0/SA1.WAV,sample1427.WAV,sample1427,SA1
1427,DR5/FJCS0/SX409.WAV,sample1428.WAV,sample1428,SX409
1428,DR5/FJCS0/SX139.WAV,sample1429.WAV,sample1429,SX139
1429,DR5/FJCS0/SX229.WAV,sample1430.WAV,sample1430,SX229
1430,DR5/MDRB0/SX274.WAV,sample1431.WAV,sample1431,SX274
1431,DR5/MDRB0/SI1174.WAV,sample1432.WAV,sample1432,SI1174
1432,DR5/MDRB0/SX184.WAV,sample1433.WAV,sample1433,SX184
1433,DR5/MDRB0/SX4.WAV,sample1434.WAV,sample1434,SX4
1434,DR5/MDRB0/SA2.WAV,sample1435.WAV,sample1435,SA2
1435,DR5/MDRB0/SA1.WAV,sample1436.WAV,sample1436,SA1
1436,DR5/MDRB0/SX364.WAV,sample1437.WAV,sample1437,SX364
1437,DR5/MDRB0/SI544.WAV,sample1438.WAV,sample1438,SI544
1438,DR5/MDRB0/SI2109.WAV,sample1439.WAV,sample1439,SI2109
1439,DR5/MDRB0/SX94.WAV,sample1440.WAV,sample1440,SX94
1440,DR5/MKLT0/SX313.WAV,sample1441.WAV,sample1441,SX313
1441,DR5/MKLT0/SX223.WAV,sample1442.WAV,sample1442,SX223
1442,DR5/MKLT0/SA2.WAV,sample1443.WAV,sample1443,SA2
1443,DR5/MKLT0/SA1.WAV,sample1444.WAV,sample1444,SA1
1444,DR5/MKLT0/SX43.WAV,sample1445.WAV,sample1445,SX43
1445,DR5/MKLT0/SI1213.WAV,sample1446.WAV,sample1446,SI1213
1446,DR5/MKLT0/SI1843.WAV,sample1447.WAV,sample1447,SI1843
1447,DR5/MKLT0/SX403.WAV,sample1448.WAV,sample1448,SX403
1448,DR5/MKLT0/SI583.WAV,sample1449.WAV,sample1449,SI583
1449,DR5/MKLT0/SX133.WAV,sample1450.WAV,sample1450,SX133
1450,DR5/MBPM0/SI1577.WAV,sample1451.WAV,sample1451,SI1577
1451,DR5/MBPM0/SI1584.WAV,sample1452.WAV,sample1452,SI1584
1452,DR5/MBPM0/SX407.WAV,sample1453.WAV,sample1453,SX407
1453,DR5/MBPM0/SX137.WAV,sample1454.WAV,sample1454,SX137
1454,DR5/MBPM0/SA2.WAV,sample1455.WAV,sample1455,SA2
1455,DR5/MBPM0/SX317.WAV,sample1456.WAV,sample1456,SX317
1456,DR5/MBPM0/SA1.WAV,sample1457.WAV,sample1457,SA1
1457,DR5/MBPM0/SX47.WAV,sample1458.WAV,sample1458,SX47
1458,DR5/MBPM0/SX227.WAV,sample1459.WAV,sample1459,SX227
1459,DR5/MBPM0/SI947.WAV,sample1460.WAV,sample1460,SI947
1460,DR5/MRWS1/SI1496.WAV,sample1461.WAV,sample1461,SI1496
1461,DR5/MRWS1/SX230.WAV,sample1462.WAV,sample1462,SX230
1462,DR5/MRWS1/SX50.WAV,sample1463.WAV,sample1463,SX50
1463,DR5/MRWS1/SI500.WAV,sample1464.WAV,sample1464,SI500
1464,DR5/MRWS1/SX320.WAV,sample1465.WAV,sample1465,SX320
1465,DR5/MRWS1/SA2.WAV,sample1466.WAV,sample1466,SA2
1466,DR5/MRWS1/SA1.WAV,sample1467.WAV,sample1467,SA1
1467,DR5/MRWS1/SX410.WAV,sample1468.WAV,sample1468,SX410
1468,DR5/MRWS1/SX140.WAV,sample1469.WAV,sample1469,SX140
1469,DR5/MRWS1/SI1130.WAV,sample1470.WAV,sample1470,SI1130
1470,DR5/FNLP0/SX408.WAV,sample1471.WAV,sample1471,SX408
1471,DR5/FNLP0/SX318.WAV,sample1472.WAV,sample1472,SX318
1472,DR5/FNLP0/SI1308.WAV,sample1473.WAV,sample1473,SI1308
1473,DR5/FNLP0/SA2.WAV,sample1474.WAV,sample1474,SA2
1474,DR5/FNLP0/SA1.WAV,sample1475.WAV,sample1475,SA1
1475,DR5/FNLP0/SI1938.WAV,sample1476.WAV,sample1476,SI1938
1476,DR5/FNLP0/SX48.WAV,sample1477.WAV,sample1477,SX48
1477,DR5/FNLP0/SI678.WAV,sample1478.WAV,sample1478,SI678
1478,DR5/FNLP0/SX138.WAV,sample1479.WAV,sample1479,SX138
1479,DR5/FNLP0/SX228.WAV,sample1480.WAV,sample1480,SX228
1480,DR5/MRPP0/SX374.WAV,sample1481.WAV,sample1481,SX374
1481,DR5/MRPP0/SX104.WAV,sample1482.WAV,sample1482,SX104
1482,DR5/MRPP0/SX14.WAV,sample1483.WAV,sample1483,SX14
1483,DR5/MRPP0/SI1184.WAV,sample1484.WAV,sample1484,SI1184
1484,DR5/MRPP0/SA2.WAV,sample1485.WAV,sample1485,SA2
1485,DR5/MRPP0/SA1.WAV,sample1486.WAV,sample1486,SA1
1486,DR5/MRPP0/SI1814.WAV,sample1487.WAV,sample1487,SI1814
1487,DR5/MRPP0/SX194.WAV,sample1488.WAV,sample1488,SX194
1488,DR5/MRPP0/SX284.WAV,sample1489.WAV,sample1489,SX284
1489,DR5/MRPP0/SI554.WAV,sample1490.WAV,sample1490,SI554
1490,DR5/FCAL1/SI773.WAV,sample1491.WAV,sample1491,SI773
1491,DR5/FCAL1/SI2033.WAV,sample1492.WAV,sample1492,SI2033
1492,DR5/FCAL1/SA2.WAV,sample1493.WAV,sample1493,SA2
1493,DR5/FCAL1/SA1.WAV,sample1494.WAV,sample1494,SA1
1494,DR5/FCAL1/SX143.WAV,sample1495.WAV,sample1495,SX143
