,originalfile,renamedfile,samplenumber,prompt
3422,DR7/MAFM0/SX129.WAV,sample3423.WAV,sample3423,SX129
3423,DR7/MAFM0/SA2.WAV,sample3424.WAV,sample3424,SA2
3424,DR7/MAFM0/SA1.WAV,sample3425.WAV,sample3425,SA1
3425,DR7/MAFM0/SI1569.WAV,sample3426.WAV,sample3426,SI1569
3426,DR7/MAFM0/SX219.WAV,sample3427.WAV,sample3427,SX219
3427,DR7/MAFM0/SX399.WAV,sample3428.WAV,sample3428,SX399
3428,DR7/MAFM0/SX309.WAV,sample3429.WAV,sample3429,SX309
3429,DR7/MAFM0/SI2199.WAV,sample3430.WAV,sample3430,SI2199
3430,DR7/MDLC1/SX355.WAV,sample3431.WAV,sample3431,SX355
3431,DR7/MDLC1/SX445.WAV,sample3432.WAV,sample3432,SX445
3432,DR7/MDLC1/SX265.WAV,sample3433.WAV,sample3433,SX265
3433,DR7/MDLC1/SI2065.WAV,sample3434.WAV,sample3434,SI2065
3434,DR7/MDLC1/SI1435.WAV,sample3435.WAV,sample3435,SI1435
3435,DR7/MDLC1/SA2.WAV,sample3436.WAV,sample3436,SA2
3436,DR7/MDLC1/SA1.WAV,sample3437.WAV,sample3437,SA1
3437,DR7/MDLC1/SX175.WAV,sample3438.WAV,sample3438,SX175
3438,DR7/MDLC1/SI2144.WAV,sample3439.WAV,sample3439,SI2144
3439,DR7/MDLC1/SX85.WAV,sample3440.WAV,sample3440,SX85
3440,DR7/MNTW0/SX258.WAV,sample3441.WAV,sample3441,SX258
3441,DR7/MNTW0/SX168.WAV,sample3442.WAV,sample3442,SX168
3442,DR7/MNTW0/SA2.WAV,sample3443.WAV,sample3443,SA2
3443,DR7/MNTW0/SX202.WAV,sample3444.WAV,sample3444,SX202
3444,DR7/MNTW0/SA1.WAV,sample3445.WAV,sample3445,SA1
3445,DR7/MNTW0/SX78.WAV,sample3446.WAV,sample3446,SX78
3446,DR7/MNTW0/SX348.WAV,sample3447.WAV,sample3447,SX348
3447,DR7/MNTW0/SI1068.WAV,sample3448.WAV,sample3448,SI1068
3448,DR7/MNTW0/SI2328.WAV,sample3449.WAV,sample3449,SI2328
3449,DR7/MNTW0/SI1698.WAV,sample3450.WAV,sample3450,SI1698
3450,DR7/MJJM0/SX17.WAV,sample3451.WAV,sample3451,SX17
3451,DR7/MJJM0/SI1251.WAV,sample3452.WAV,sample3452,SI1251
3452,DR7/MJJM0/SX197.WAV,sample3453.WAV,sample3453,SX197
3453,DR7/MJJM0/SX377.WAV,sample3454.WAV,sample3454,SX377
3454,DR7/MJJM0/SA2.WAV,sample3455.WAV,sample3455,SA2
3455,DR7/MJJM0/SA1.WAV,sample3456.WAV,sample3456,SA1
3456,DR7/MJJM0/SI827.WAV,sample3457.WAV,sample3457,SI827
3457,DR7/MJJM0/SI1457.WAV,sample3458.WAV,sample3458,SI1457
3458,DR7/MJJM0/SX107.WAV,sample3459.WAV,sample3459,SX107
3459,DR7/MJJM0/SX287.WAV,sample3460.WAV,sample3460,SX287
3460,DR7/MSAH1/SX329.WAV,sample3461.WAV,sample3461,SX329
3461,DR7/MSAH1/SX59.WAV,sample3462.WAV,sample3462,SX59
3462,DR7/MSAH1/SI1679.WAV,sample3463.WAV,sample3463,SI1679
3463,DR7/MSAH1/SA2.WAV,sample3464.WAV,sample3464,SA2
3464,DR7/MSAH1/SA1.WAV,sample3465.WAV,sample3465,SA1
3465,DR7/MSAH1/SX149.WAV,sample3466.WAV,sample3466,SX149
3466,DR7/MSAH1/SI1049.WAV,sample3467.WAV,sample3467,SI1049
3467,DR7/MSAH1/SX239.WAV,sample3468.WAV,sample3468,SX239
3468,DR7/MSAH1/SX419.WAV,sample3469.WAV,sample3469,SX419
3469,DR7/MSAH1/SI2309.WAV,sample3470.WAV,sample3470,SI2309
3470,DR7/FPAB1/SX211.WAV,sample3471.WAV,sample3471,SX211
3471,DR7/FPAB1/SI1471.WAV,sample3472.WAV,sample3472,SI1471
3472,DR7/FPAB1/SX391.WAV,sample3473.WAV,sample3473,SX391
3473,DR7/FPAB1/SA2.WAV,sample3474.WAV,sample3474,SA2
3474,DR7/FPAB1/SA1.WAV,sample3475.WAV,sample3475,SA1
3475,DR7/FPAB1/SX121.WAV,sample3476.WAV,sample3476,SX121
3476,DR7/FPAB1/SI841.WAV,sample3477.WAV,sample3477,SI841
3477,DR7/FPAB1/SI2101.WAV,sample3478.WAV,sample3478,SI2101
3478,DR7/FPAB1/SX301.WAV,sample3479.WAV,sample3479,SX301
3479,DR7/FPAB1/SX31.WAV,sample3480.WAV,sample3480,SX31
3480,DR7/MCLK0/SX40.WAV,sample3481.WAV,sample3481,SX40
3481,DR7/MCLK0/SX220.WAV,sample3482.WAV,sample3482,SX220
3482,DR7/MCLK0/SX310.WAV,sample3483.WAV,sample3483,SX310
3483,DR7/MCLK0/SA2.WAV,sample3484.WAV,sample3484,SA2
3484,DR7/MCLK0/SX130.WAV,sample3485.WAV,sample3485,SX130
3485,DR7/MCLK0/SI650.WAV,sample3486.WAV,sample3486,SI650
3486,DR7/MCLK0/SA1.WAV,sample3487.WAV,sample3487,SA1
3487,DR7/MCLK0/SX400.WAV,sample3488.WAV,sample3488,SX400
3488,DR7/MCLK0/SI2290.WAV,sample3489.WAV,sample3489,SI2290
3489,DR7/MCLK0/SI1660.WAV,sample3490.WAV,sample3490,SI1660
3490,DR7/MKAG0/SX439.WAV,sample3491.WAV,sample3491,SX439
3491,DR7/MKAG0/SX169.WAV,sample3492.WAV,sample3492,SX169
3492,DR7/MKAG0/SI2239.WAV,sample3493.WAV,sample3493,SI2239
3493,DR7/MKAG0/SI979.WAV,sample3494.WAV,sample3494,SI979
3494,DR7/MKAG0/SA2.WAV,sample3495.WAV,sample3495,SA2
3495,DR7/MKAG0/SA1.WAV,sample3496.WAV,sample3496,SA1
3496,DR7/MKAG0/SX259.WAV,sample3497.WAV,sample3497,SX259
3497,DR7/MKAG0/SX30.WAV,sample3498.WAV,sample3498,SX30
3498,DR7/MKAG0/SI1609.WAV,sample3499.WAV,sample3499,SI1609
3499,DR7/MKAG0/SX79.WAV,sample3500.WAV,sample3500,SX79
3500,DR7/MDED0/SX360.WAV,sample3501.WAV,sample3501,SX360
3501,DR7/MDED0/SX270.WAV,sample3502.WAV,sample3502,SX270
3502,DR7/MDED0/SI1170.WAV,sample3503.WAV,sample3503,SI1170
3503,DR7/MDED0/SX450.WAV,sample3504.WAV,sample3504,SX450
3504,DR7/MDED0/SA2.WAV,sample3505.WAV,sample3505,SA2
3505,DR7/MDED0/SA1.WAV,sample3506.WAV,sample3506,SA1
3506,DR7/MDED0/SX180.WAV,sample3507.WAV,sample3507,SX180
3507,DR7/MDED0/SI1800.WAV,sample3508.WAV,sample3508,SI1800
3508,DR7/MDED0/SX90.WAV,sample3509.WAV,sample3509,SX90
3509,DR7/MDED0/SI540.WAV,sample3510.WAV,sample3510,SI540
3510,DR7/MBTH0/SX302.WAV,sample3511.WAV,sample3511,SX302
3511,DR7/MBTH0/SI505.WAV,sample3512.WAV,sample3512,SI505
3512,DR7/MBTH0/SA2.WAV,sample3513.WAV,sample3513,SA2
3513,DR7/MBTH0/SI2102.WAV,sample3514.WAV,sample3514,SI2102
3514,DR7/MBTH0/SA1.WAV,sample3515.WAV,sample3515,SA1
3515,DR7/MBTH0/SX122.WAV,sample3516.WAV,sample3516,SX122
3516,DR7/MBTH0/SX212.WAV,sample3517.WAV,sample3517,SX212
3517,DR7/MBTH0/SX392.WAV,sample3518.WAV,sample3518,SX392
3518,DR7/MBTH0/SI757.WAV,sample3519.WAV,sample3519,SI757
3519,DR7/MBTH0/SX32.WAV,sample3520.WAV,sample3520,SX32
3520,DR7/MHXL0/SX242.WAV,sample3521.WAV,sample3521,SX242
3521,DR7/MHXL0/SA2.WAV,sample3522.WAV,sample3522,SA2
3522,DR7/MHXL0/SX332.WAV,sample3523.WAV,sample3523,SX332
3523,DR7/MHXL0/SA1.WAV,sample3524.WAV,sample3524,SA1
3524,DR7/MHXL0/SI612.WAV,sample3525.WAV,sample3525,SI612
3525,DR7/MHXL0/SX152.WAV,sample3526.WAV,sample3526,SX152
3526,DR7/MHXL0/SX422.WAV,sample3527.WAV,sample3527,SX422
3527,DR7/MHXL0/SI1772.WAV,sample3528.WAV,sample3528,SI1772
3528,DR7/MHXL0/SX62.WAV,sample3529.WAV,sample3529,SX62
3529,DR7/MHXL0/SI512.WAV,sample3530.WAV,sample3530,SI512
3530,DR7/MTMN0/SX74.WAV,sample3531.WAV,sample3531,SX74
3531,DR7/MTMN0/SX254.WAV,sample3532.WAV,sample3532,SX254
3532,DR7/MTMN0/SA2.WAV,sample3533.WAV,sample3533,SA2
3533,DR7/MTMN0/SA1.WAV,sample3534.WAV,sample3534,SA1
3534,DR7/MTMN0/SX344.WAV,sample3535.WAV,sample3535,SX344
3535,DR7/MTMN0/SI1064.WAV,sample3536.WAV,sample3536,SI1064
3536,DR7/MTMN0/SX164.WAV,sample3537.WAV,sample3537,SX164
3537,DR7/MTMN0/SI582.WAV,sample3538.WAV,sample3538,SI582
3538,DR7/MTMN0/SI2324.WAV,sample3539.WAV,sample3539,SI2324
3539,DR7/MTMN0/SX434.WAV,sample3540.WAV,sample3540,SX434
3540,DR7/FCJS0/SI977.WAV,sample3541.WAV,sample3541,SI977
3541,DR7/FCJS0/SA2.WAV,sample3542.WAV,sample3542,SA2
3542,DR7/FCJS0/SX347.WAV,sample3543.WAV,sample3543,SX347
3543,DR7/FCJS0/SX437.WAV,sample3544.WAV,sample3544,SX437
3544,DR7/FCJS0/SA1.WAV,sample3545.WAV,sample3545,SA1
3545,DR7/FCJS0/SI1607.WAV,sample3546.WAV,sample3546,SI1607
3546,DR7/FCJS0/SX167.WAV,sample3547.WAV,sample3547,SX167
3547,DR7/FCJS0/SX257.WAV,sample3548.WAV,sample3548,SX257
3548,DR7/FCJS0/SI2237.WAV,sample3549.WAV,sample3549,SI2237
3549,DR7/FCJS0/SX77.WAV,sample3550.WAV,sample3550,SX77
3550,DR7/MHBS0/SX315.WAV,sample3551.WAV,sample3551,SX315
3551,DR7/MHBS0/SX225.WAV,sample3552.WAV,sample3552,SX225
3552,DR7/MHBS0/SA2.WAV,sample3553.WAV,sample3553,SA2
3553,DR7/MHBS0/SX405.WAV,sample3554.WAV,sample3554,SX405
3554,DR7/MHBS0/SA1.WAV,sample3555.WAV,sample3555,SA1
3555,DR7/MHBS0/SX135.WAV,sample3556.WAV,sample3556,SX135
3556,DR7/MHBS0/SI945.WAV,sample3557.WAV,sample3557,SI945
3557,DR7/MHBS0/SI2205.WAV,sample3558.WAV,sample3558,SI2205
3558,DR7/MHBS0/SI1575.WAV,sample3559.WAV,sample3559,SI1575
3559,DR7/MHBS0/SX45.WAV,sample3560.WAV,sample3560,SX45
3560,DR7/MDLM0/SI1864.WAV,sample3561.WAV,sample3561,SI1864
3561,DR7/MDLM0/SX334.WAV,sample3562.WAV,sample3562,SX334
3562,DR7/MDLM0/SX64.WAV,sample3563.WAV,sample3563,SX64
3563,DR7/MDLM0/SA2.WAV,sample3564.WAV,sample3564,SA2
3564,DR7/MDLM0/SA1.WAV,sample3565.WAV,sample3565,SA1
3565,DR7/MDLM0/SX154.WAV,sample3566.WAV,sample3566,SX154
3566,DR7/MDLM0/SI1234.WAV,sample3567.WAV,sample3567,SI1234
3567,DR7/MDLM0/SX244.WAV,sample3568.WAV,sample3568,SX244
3568,DR7/MDLM0/SI604.WAV,sample3569.WAV,sample3569,SI604
3569,DR7/MDLM0/SX424.WAV,sample3570.WAV,sample3570,SX424
3570,DR7/FJEN0/SX417.WAV,sample3571.WAV,sample3571,SX417
3571,DR7/FJEN0/SX147.WAV,sample3572.WAV,sample3572,SX147
3572,DR7/FJEN0/SX57.WAV,sample3573.WAV,sample3573,SX57
3573,DR7/FJEN0/SX327.WAV,sample3574.WAV,sample3574,SX327
3574,DR7/FJEN0/SI1677.WAV,sample3575.WAV,sample3575,SI1677
3575,DR7/FJEN0/SA2.WAV,sample3576.WAV,sample3576,SA2
3576,DR7/FJEN0/SI1047.WAV,sample3577.WAV,sample3577,SI1047
3577,DR7/FJEN0/SA1.WAV,sample3578.WAV,sample3578,SA1
3578,DR7/FJEN0/SX237.WAV,sample3579.WAV,sample3579,SX237
3579,DR7/FJEN0/SI2307.WAV,sample3580.WAV,sample3580,SI2307
3580,DR7/FMKC0/SX262.WAV,sample3581.WAV,sample3581,SX262
3581,DR7/FMKC0/SX352.WAV,sample3582.WAV,sample3582,SX352
3582,DR7/FMKC0/SI1041.WAV,sample3583.WAV,sample3583,SI1041
3583,DR7/FMKC0/SI1702.WAV,sample3584.WAV,sample3584,SI1702
3584,DR7/FMKC0/SA2.WAV,sample3585.WAV,sample3585,SA2
3585,DR7/FMKC0/SA1.WAV,sample3586.WAV,sample3586,SA1
3586,DR7/FMKC0/SX172.WAV,sample3587.WAV,sample3587,SX172
3587,DR7/FMKC0/SX82.WAV,sample3588.WAV,sample3588,SX82
3588,DR7/FMKC0/SI1072.WAV,sample3589.WAV,sample3589,SI1072
3589,DR7/FMKC0/SX442.WAV,sample3590.WAV,sample3590,SX442
3590,DR7/MRLJ1/SX141.WAV,sample3591.WAV,sample3591,SX141
3591,DR7/MRLJ1/SI2301.WAV,sample3592.WAV,sample3592,SI2301
3592,DR7/MRLJ1/SX321.WAV,sample3593.WAV,sample3593,SX321
3593,DR7/MRLJ1/SX231.WAV,sample3594.WAV,sample3594,SX231
3594,DR7/MRLJ1/SI2332.WAV,sample3595.WAV,sample3595,SI2332
3595,DR7/MRLJ1/SA2.WAV,sample3596.WAV,sample3596,SA2
3596,DR7/MRLJ1/SA1.WAV,sample3597.WAV,sample3597,SA1
3597,DR7/MRLJ1/SI1671.WAV,sample3598.WAV,sample3598,SI1671
3598,DR7/MRLJ1/SX51.WAV,sample3599.WAV,sample3599,SX51
3599,DR7/MRLJ1/SX411.WAV,sample3600.WAV,sample3600,SX411
3600,DR7/MCTH0/SX39.WAV,sample3601.WAV,sample3601,SX39
3601,DR7/MCTH0/SI1209.WAV,sample3602.WAV,sample3602,SI1209
3602,DR7/MCTH0/SX129.WAV,sample3603.WAV,sample3603,SX129
3603,DR7/MCTH0/SA2.WAV,sample3604.WAV,sample3604,SA2
3604,DR7/MCTH0/SA1.WAV,sample3605.WAV,sample3605,SA1
3605,DR7/MCTH0/SI1839.WAV,sample3606.WAV,sample3606,SI1839
3606,DR7/MCTH0/SI579.WAV,sample3607.WAV,sample3607,SI579
3607,DR7/MCTH0/SX219.WAV,sample3608.WAV,sample3608,SX219
3608,DR7/MCTH0/SX399.WAV,sample3609.WAV,sample3609,SX399
3609,DR7/MCTH0/SX309.WAV,sample3610.WAV,sample3610,SX309
3610,DR7/MDPB0/SX326.WAV,sample3611.WAV,sample3611,SX326
3611,DR7/MDPB0/SX56.WAV,sample3612.WAV,sample3612,SX56
3612,DR7/MDPB0/SI2126.WAV,sample3613.WAV,sample3613,SI2126
3613,DR7/MDPB0/SI866.WAV,sample3614.WAV,sample3614,SI866
3614,DR7/MDPB0/SA2.WAV,sample3615.WAV,sample3615,SA2
3615,DR7/MDPB0/SA1.WAV,sample3616.WAV,sample3616,SA1
3616,DR7/MDPB0/SX146.WAV,sample3617.WAV,sample3617,SX146
3617,DR7/MDPB0/SX416.WAV,sample3618.WAV,sample3618,SX416
3618,DR7/MDPB0/SI1760.WAV,sample3619.WAV,sample3619,SI1760
3619,DR7/MDPB0/SX236.WAV,sample3620.WAV,sample3620,SX236
3620,DR7/FSPM0/SI1241.WAV,sample3621.WAV,sample3621,SI1241
3621,DR7/FSPM0/SX251.WAV,sample3622.WAV,sample3622,SX251
3622,DR7/FSPM0/SX431.WAV,sample3623.WAV,sample3623,SX431
3623,DR7/FSPM0/SA2.WAV,sample3624.WAV,sample3624,SA2
3624,DR7/FSPM0/SA1.WAV,sample3625.WAV,sample3625,SA1
3625,DR7/FSPM0/SX71.WAV,sample3626.WAV,sample3626,SX71
3626,DR7/FSPM0/SX341.WAV,sample3627.WAV,sample3627,SX341
3627,DR7/FSPM0/SI611.WAV,sample3628.WAV,sample3628,SI611
3628,DR7/FSPM0/SX161.WAV,sample3629.WAV,sample3629,SX161
3629,DR7/FSPM0/SI1871.WAV,sample3630.WAV,sample3630,SI1871
3630,DR7/FREH0/SI1315.WAV,sample3631.WAV,sample3631,SI1315
3631,DR7/FREH0/SX325.WAV,sample3632.WAV,sample3632,SX325
3632,DR7/FREH0/SX415.WAV,sample3633.WAV,sample3633,SX415
3633,DR7/FREH0/SX235.WAV,sample3634.WAV,sample3634,SX235
3634,DR7/FREH0/SI1945.WAV,sample3635.WAV,sample3635,SI1945
3635,DR7/FREH0/SA2.WAV,sample3636.WAV,sample3636,SA2
3636,DR7/FREH0/SA1.WAV,sample3637.WAV,sample3637,SA1
3637,DR7/FREH0/SI685.WAV,sample3638.WAV,sample3638,SI685
3638,DR7/FREH0/SX55.WAV,sample3639.WAV,sample3639,SX55
3639,DR7/FREH0/SX145.WAV,sample3640.WAV,sample3640,SX145
3640,DR7/FVKB0/SX439.WAV,sample3641.WAV,sample3641,SX439
3641,DR7/FVKB0/SI1159.WAV,sample3642.WAV,sample3642,SI1159
3642,DR7/FVKB0/SX169.WAV,sample3643.WAV,sample3643,SX169
3643,DR7/FVKB0/SI1789.WAV,sample3644.WAV,sample3644,SI1789
3644,DR7/FVKB0/SA2.WAV,sample3645.WAV,sample3645,SA2
3645,DR7/FVKB0/SA1.WAV,sample3646.WAV,sample3646,SA1
3646,DR7/FVKB0/SX259.WAV,sample3647.WAV,sample3647,SX259
3647,DR7/FVKB0/SX349.WAV,sample3648.WAV,sample3648,SX349
3648,DR7/FVKB0/SI529.WAV,sample3649.WAV,sample3649,SI529
3649,DR7/FVKB0/SX79.WAV,sample3650.WAV,sample3650,SX79
3650,DR7/MMWS1/SX27.WAV,sample3651.WAV,sample3651,SX27
3651,DR7/MMWS1/SX261.WAV,sample3652.WAV,sample3652,SX261
3652,DR7/MMWS1/SX81.WAV,sample3653.WAV,sample3653,SX81
3653,DR7/MMWS1/SX441.WAV,sample3654.WAV,sample3654,SX441
3654,DR7/MMWS1/SA2.WAV,sample3655.WAV,sample3655,SA2
3655,DR7/MMWS1/SA1.WAV,sample3656.WAV,sample3656,SA1
3656,DR7/MMWS1/SI2331.WAV,sample3657.WAV,sample3657,SI2331
3657,DR7/MMWS1/SX351.WAV,sample3658.WAV,sample3658,SX351
3658,DR7/MMWS1/SI1701.WAV,sample3659.WAV,sample3659,SI1701
3659,DR7/MMWS1/SI1071.WAV,sample3660.WAV,sample3660,SI1071
3660,DR7/MGSL0/SX84.WAV,sample3661.WAV,sample3661,SX84
3661,DR7/MGSL0/SX174.WAV,sample3662.WAV,sample3662,SX174
3662,DR7/MGSL0/SI797.WAV,sample3663.WAV,sample3663,SI797
3663,DR7/MGSL0/SI1164.WAV,sample3664.WAV,sample3664,SI1164
3664,DR7/MGSL0/SA2.WAV,sample3665.WAV,sample3665,SA2
3665,DR7/MGSL0/SX444.WAV,sample3666.WAV,sample3666,SX444
3666,DR7/MGSL0/SA1.WAV,sample3667.WAV,sample3667,SA1
3667,DR7/MGSL0/SX354.WAV,sample3668.WAV,sample3668,SX354
3668,DR7/MGSL0/SI534.WAV,sample3669.WAV,sample3669,SI534
3669,DR7/MGSL0/SX264.WAV,sample3670.WAV,sample3670,SX264
3670,DR7/MJRA0/SI606.WAV,sample3671.WAV,sample3671,SI606
3671,DR7/MJRA0/SX156.WAV,sample3672.WAV,sample3672,SX156
3672,DR7/MJRA0/SX66.WAV,sample3673.WAV,sample3673,SX66
3673,DR7/MJRA0/SX426.WAV,sample3674.WAV,sample3674,SX426
3674,DR7/MJRA0/SA2.WAV,sample3675.WAV,sample3675,SA2
3675,DR7/MJRA0/SX336.WAV,sample3676.WAV,sample3676,SX336
3676,DR7/MJRA0/SA1.WAV,sample3677.WAV,sample3677,SA1
3677,DR7/MJRA0/SX246.WAV,sample3678.WAV,sample3678,SX246
3678,DR7/MJRA0/SI1866.WAV,sample3679.WAV,sample3679,SI1866
3679,DR7/MJRA0/SI1236.WAV,sample3680.WAV,sample3680,SI1236
3680,DR7/MAEO0/SI1326.WAV,sample3681.WAV,sample3681,SI1326
3681,DR7/MAEO0/SX156.WAV,sample3682.WAV,sample3682,SX156
3682,DR7/MAEO0/SX66.WAV,sample3683.WAV,sample3683,SX66
3683,DR7/MAEO0/SX426.WAV,sample3684.WAV,sample3684,SX426
3684,DR7/MAEO0/SI1956.WAV,sample3685.WAV,sample3685,SI1956
3685,DR7/MAEO0/SI1655.WAV,sample3686.WAV,sample3686,SI1655
3686,DR7/MAEO0/SA2.WAV,sample3687.WAV,sample3687,SA2
3687,DR7/MAEO0/SX336.WAV,sample3688.WAV,sample3688,SX336
3688,DR7/MAEO0/SA1.WAV,sample3689.WAV,sample3689,SA1
3689,DR7/MAEO0/SX246.WAV,sample3690.WAV,sample3690,SX246
3690,DR7/MREM0/SX421.WAV,sample3691.WAV,sample3691,SX421
3691,DR7/MREM0/SX241.WAV,sample3692.WAV,sample3692,SX241
3692,DR7/MREM0/SI511.WAV,sample3693.WAV,sample3693,SI511
3693,DR7/MREM0/SX61.WAV,sample3694.WAV,sample3694,SX61
3694,DR7/MREM0/SI961.WAV,sample3695.WAV,sample3695,SI961
3695,DR7/MREM0/SI1591.WAV,sample3696.WAV,sample3696,SI1591
3696,DR7/MREM0/SA2.WAV,sample3697.WAV,sample3697,SA2
3697,DR7/MREM0/SA1.WAV,sample3698.WAV,sample3698,SA1
3698,DR7/MREM0/SX151.WAV,sample3699.WAV,sample3699,SX151
3699,DR7/MREM0/SX331.WAV,sample3700.WAV,sample3700,SX331
3700,DR5/MHMG0/SI735.WAV,sample3701.WAV,sample3701,SI735
3701,DR5/MHMG0/SX195.WAV,sample3702.WAV,sample3702,SX195
3702,DR5/MHMG0/SX15.WAV,sample3703.WAV,sample3703,SX15
3703,DR5/MHMG0/SI1365.WAV,sample3704.WAV,sample3704,SI1365
3704,DR5/MHMG0/SA2.WAV,sample3705.WAV,sample3705,SA2
3705,DR5/MHMG0/SA1.WAV,sample3706.WAV,sample3706,SA1
3706,DR5/MHMG0/SX285.WAV,sample3707.WAV,sample3707,SX285
3707,DR5/MHMG0/SX375.WAV,sample3708.WAV,sample3708,SX375
3708,DR5/MHMG0/SX105.WAV,sample3709.WAV,sample3709,SX105
3709,DR5/MHMG0/SI1995.WAV,sample3710.WAV,sample3710,SI1995
3710,DR5/FEAR0/SX262.WAV,sample3711.WAV,sample3711,SX262
3711,DR5/FEAR0/SI622.WAV,sample3712.WAV,sample3712,SI622
3712,DR5/FEAR0/SX352.WAV,sample3713.WAV,sample3713,SX352
3713,DR5/FEAR0/SA2.WAV,sample3714.WAV,sample3714,SA2
3714,DR5/FEAR0/SA1.WAV,sample3715.WAV,sample3715,SA1
3715,DR5/FEAR0/SX172.WAV,sample3716.WAV,sample3716,SX172
3716,DR5/FEAR0/SI1882.WAV,sample3717.WAV,sample3717,SI1882
3717,DR5/FEAR0/SX82.WAV,sample3718.WAV,sample3718,SX82
3718,DR5/FEAR0/SX442.WAV,sample3719.WAV,sample3719,SX442
3719,DR5/FEAR0/SI1252.WAV,sample3720.WAV,sample3720,SI1252
3720,DR5/MJWG0/SI2155.WAV,sample3721.WAV,sample3721,SI2155
3721,DR5/MJWG0/SX355.WAV,sample3722.WAV,sample3722,SX355
3722,DR5/MJWG0/SX445.WAV,sample3723.WAV,sample3723,SX445
3723,DR5/MJWG0/SX265.WAV,sample3724.WAV,sample3724,SX265
3724,DR5/MJWG0/SA2.WAV,sample3725.WAV,sample3725,SA2
3725,DR5/MJWG0/SA1.WAV,sample3726.WAV,sample3726,SA1
3726,DR5/MJWG0/SX175.WAV,sample3727.WAV,sample3727,SX175
3727,DR5/MJWG0/SI813.WAV,sample3728.WAV,sample3728,SI813
3728,DR5/MJWG0/SI895.WAV,sample3729.WAV,sample3729,SI895
3729,DR5/MJWG0/SX85.WAV,sample3730.WAV,sample3730,SX85
3730,DR5/MSEM1/SI1440.WAV,sample3731.WAV,sample3731,SI1440
3731,DR5/MSEM1/SX360.WAV,sample3732.WAV,sample3732,SX360
3732,DR5/MSEM1/SX270.WAV,sample3733.WAV,sample3733,SX270
3733,DR5/MSEM1/SI2070.WAV,sample3734.WAV,sample3734,SI2070
3734,DR5/MSEM1/SX450.WAV,sample3735.WAV,sample3735,SX450
3735,DR5/MSEM1/SI810.WAV,sample3736.WAV,sample3736,SI810
3736,DR5/MSEM1/SA2.WAV,sample3737.WAV,sample3737,SA2
3737,DR5/MSEM1/SA1.WAV,sample3738.WAV,sample3738,SA1
3738,DR5/MSEM1/SX180.WAV,sample3739.WAV,sample3739,SX180
3739,DR5/MSEM1/SX90.WAV,sample3740.WAV,sample3740,SX90
3740,DR5/FTBW0/SX355.WAV,sample3741.WAV,sample3741,SX355
3741,DR5/FTBW0/SX445.WAV,sample3742.WAV,sample3742,SX445
3742,DR5/FTBW0/SX265.WAV,sample3743.WAV,sample3743,SX265
3743,DR5/FTBW0/SA2.WAV,sample3744.WAV,sample3744,SA2
3744,DR5/FTBW0/SA1.WAV,sample3745.WAV,sample3745,SA1
3745,DR5/FTBW0/SX175.WAV,sample3746.WAV,sample3746,SX175
3746,DR5/FTBW0/SI1345.WAV,sample3747.WAV,sample3747,SI1345
3747,DR5/FTBW0/SI715.WAV,sample3748.WAV,sample3748,SI715
3748,DR5/FTBW0/SX85.WAV,sample3749.WAV,sample3749,SX85
3749,DR5/FTBW0/SI1975.WAV,sample3750.WAV,sample3750,SI1975
3750,DR5/MHIT0/SI2243.WAV,sample3751.WAV,sample3751,SI2243
3751,DR5/MHIT0/SX443.WAV,sample3752.WAV,sample3752,SX443
3752,DR5/MHIT0/SX83.WAV,sample3753.WAV,sample3753,SX83
3753,DR5/MHIT0/SX263.WAV,sample3754.WAV,sample3754,SX263
3754,DR5/MHIT0/SX173.WAV,sample3755.WAV,sample3755,SX173
3755,DR5/MHIT0/SX353.WAV,sample3756.WAV,sample3756,SX353
3756,DR5/MHIT0/SA2.WAV,sample3757.WAV,sample3757,SA2
3757,DR5/MHIT0/SA1.WAV,sample3758.WAV,sample3758,SA1
3758,DR5/MHIT0/SI1613.WAV,sample3759.WAV,sample3759,SI1613
3759,DR5/MHIT0/SI983.WAV,sample3760.WAV,sample3760,SI983
3760,DR5/MWEM0/SI1393.WAV,sample3761.WAV,sample3761,SI1393
3761,DR5/MWEM0/SX330.WAV,sample3762.WAV,sample3762,SX330
3762,DR5/MWEM0/SA2.WAV,sample3763.WAV,sample3763,SA2
3763,DR5/MWEM0/SA1.WAV,sample3764.WAV,sample3764,SA1
3764,DR5/MWEM0/SX420.WAV,sample3765.WAV,sample3765,SX420
3765,DR5/MWEM0/SX60.WAV,sample3766.WAV,sample3766,SX60
3766,DR5/MWEM0/SX240.WAV,sample3767.WAV,sample3767,SX240
3767,DR5/MWEM0/SI1320.WAV,sample3768.WAV,sample3768,SI1320
3768,DR5/MWEM0/SX150.WAV,sample3769.WAV,sample3769,SX150
3769,DR5/MWEM0/SI1950.WAV,sample3770.WAV,sample3770,SI1950
3770,DR5/FSDC0/SI1312.WAV,sample3771.WAV,sample3771,SI1312
3771,DR5/FSDC0/SX142.WAV,sample3772.WAV,sample3772,SX142
3772,DR5/FSDC0/SI1942.WAV,sample3773.WAV,sample3773,SI1942
3773,DR5/FSDC0/SA2.WAV,sample3774.WAV,sample3774,SA2
3774,DR5/FSDC0/SX412.WAV,sample3775.WAV,sample3775,SX412
3775,DR5/FSDC0/SI2234.WAV,sample3776.WAV,sample3776,SI2234
